epoch,train_loss,val_loss,train_acc,val_acc
Test acc and loss:,92.28,0.2969200909137726,,
0,1.4068801856853745,1.3834198832511901,48.54,51.1
1,0.9383590739559043,1.3796094357967377,66.52888888888889,57.94
2,0.7441523837094958,0.9285845845937729,73.94888888888889,69.54
3,0.6281854473054409,0.7423724085092545,78.00444444444445,73.96
4,0.5553260951895606,0.6528178095817566,80.86444444444444,77.12
5,0.4977565184235573,0.5895036637783051,82.7688888888889,79.98
6,0.46282970041713933,0.5351995021104813,83.99555555555555,81.02
7,0.42050888457081537,0.6099363073706627,85.46666666666667,79.84
8,0.396915039555593,0.5085836544632911,86.38444444444444,82.52
9,0.36415147527375,0.5662264227867126,87.53555555555556,80.88
10,0.3490270786834034,0.521320964396,88.03333333333333,82.56
11,0.3253503276712515,0.46597706973552705,88.8,84.26
12,0.3054727573286403,0.49546415358781815,89.3711111111111,83.5
13,0.29679718977687036,0.45378259420394895,89.80888888888889,85.04
14,0.28000814095139503,0.3912782818078995,90.29777777777778,87.1
15,0.26541211506859824,0.48251073211431506,90.92888888888889,84.28
16,0.2511204768141562,0.3961956091225147,91.39555555555556,87.02
17,0.23969415067271752,0.4302684277296066,91.65555555555555,86.58
18,0.2334798505868424,0.35818317979574205,91.96,87.98
19,0.22480854942378672,0.35834634602069854,92.21777777777778,87.92
20,0.20890662747181274,0.38967202976346016,92.74666666666667,87.26
21,0.2035644454034892,0.3610903792083263,92.95777777777778,88.24
22,0.19739321149377662,0.43165615648031236,93.22,86.76
23,0.11887006006542254,0.22869080007076265,96.0911111111111,92.14
24,0.08582200210499154,0.23676081001758575,97.18666666666667,92.44
25,0.07408920673399487,0.23211721554398537,97.53555555555556,92.58
26,0.06407136511353945,0.24114683344960214,97.86666666666666,92.66
27,0.05645131878554821,0.24114457741379738,98.11555555555556,92.46
28,0.04803624758708545,0.23677597790956498,98.47777777777777,92.62
