epoch,train_loss,val_loss,train_acc,val_acc
Test acc and loss:,72.4,0.9878907203674316,,
0,1.8346245607191867,1.4814769566059112,31.373333333333335,46.62
1,1.412905367937955,1.2566621065139771,48.49777777777778,54.44
2,1.254192927344279,1.1551618874073029,54.96,58.76
3,1.1607787304303863,1.1225399017333983,58.46222222222222,60.1
4,1.0691506954079324,1.0327985823154449,62.102222222222224,63.14
5,0.9984192008321936,0.9842151433229447,64.60222222222222,65.2
6,0.947249560193582,0.9640210032463074,66.63777777777777,65.72
7,0.9003135321492498,0.9953700035810471,68.30888888888889,64.64
8,0.8482227101922035,0.8833491653203964,70.44444444444444,68.6
9,0.8037745271894065,0.894429612159729,71.97777777777777,69.14
10,0.7690379887141965,0.8601729869842529,73.15777777777778,69.74
11,0.7272685376757925,0.8665553599596023,74.71333333333334,69.56
12,0.6979076188396324,0.8739936947822571,75.78222222222222,70.42
13,0.6589643728326667,0.8585851520299912,77.30666666666667,70.5
14,0.6379632853310216,0.8659207046031951,77.84222222222222,70.36
15,0.5995514587583867,0.8652656346559524,79.41111111111111,70.7
16,0.5779736892066218,0.8745724856853485,79.96222222222222,71.54
17,0.5414004608650099,0.9277769744396209,81.42888888888889,70.82
18,0.4076101036572998,0.8480876535177231,86.14,73.56
19,0.36782285113903607,0.8717827528715134,87.72666666666667,74.1
20,0.34540758332745597,0.8959324657917023,88.45333333333333,73.86
21,0.3336445086381652,0.9156210064888001,88.78444444444445,73.98
22,0.32265189493244345,0.9220670938491822,89.18222222222222,73.54
23,0.29720421914349904,0.918381130695343,90.14444444444445,74.04
